Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance(%),Midterm_Score,Final_score,Assignment_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Grade,Study_Hour_Per_Week,ExtraCircular_Activities,Internet_Access,Parent_Education,Family_Income,Stress(1 - 10)
S1169,UWRKR,ZEGJE,uwrkr692@yahoo.com,Male,19,CE,97.28,28,30,6.8,9.6,6,13,93.4,C,14,Yes,No,Graduate,Low,4
S1170,HVXSO,RQNIS,hvxso358@yahoo.com,Female,25,CSE,92.35,27,48,5.87,5.3,10,16,112.17,B,19,Yes,No,None,High,2
S1171,DCCGM,SXIQX,dccgm557@edu.in,Male,18,CE,99.16,34,39,7.38,7.89,9,10,107.27,B,2,No,No,Secondary,Medium,7
S1172,UHOLM,FVKBW,uholm211@outlook.com,Male,22,IT,89.37,24,39,9.83,7.64,10,19,109.47,B,2,Yes,Yes,Secondary,Medium,8
S1173,URMYT,LWALM,urmyt351@outlook.com,Other,20,ME,99.11,26,30,9.58,7.43,7,20,100.01,B,11,No,No,Primary,Low,4
S1174,LKPFC,YUWQF,lkpfc445@edu.in,Female,22,ECE,76.18,20,30,9.33,5.38,7,17,88.71,C,10,No,Yes,Graduate,High,5
S1175,PWHDV,GECTQ,pwhdv445@yahoo.com,Male,21,ECE,64.6,23,39,8.4,6.61,6,19,102.01,B,2,Yes,Yes,Graduate,Medium,4
S1176,LLALQ,GRIKN,llalq828@outlook.com,Male,22,CSE,69.25,31,40,9.1,9.39,5,18,112.49,B,4,Yes,No,Graduate,Low,3
S1177,LWKOC,FAUYN,lwkoc174@outlook.com,Female,22,MBA,72.72,38,47,7.7,5.61,7,10,115.31,B,11,No,Yes,Post-Graduate,Medium,1
S1178,VRGSY,AIOJF,vrgsy367@edu.in,Male,24,BBA,70.52,34,48,6.52,8.85,6,14,117.37,B,7,Yes,No,Post-Graduate,Low,7
S1179,QFEKZ,IMSEA,qfekz945@yahoo.com,Female,20,ME,80.03,21,41,5.77,9.02,6,10,92.79,C,16,No,Yes,Post-Graduate,Medium,1
S1180,NUWQL,PMXXI,nuwql283@yahoo.com,Other,20,BBA,65.22,31,37,9.82,6.86,10,14,108.68,B,17,No,Yes,Primary,High,4
S1181,JLRMN,TEVNM,jlrmn419@edu.in,Male,25,MBA,93.14,34,32,9.57,7.12,10,12,104.69,B,18,No,No,Post-Graduate,Low,2
S1182,UDDPS,MKTAN,uddps4@yahoo.com,Male,23,CE,61.09,37,46,9.96,9.95,8,13,123.91,A,15,Yes,No,Graduate,Low,2
S1183,AZLZY,JXWZZ,azlzy324@outlook.com,Male,22,ME,71.0,27,50,9.46,7.89,9,11,114.35,B,18,Yes,Yes,Post-Graduate,High,9
S1184,AABGG,AUOGD,aabgg628@gmail.com,Male,18,MBA,67.47,26,48,8.28,6.73,7,15,111.01,B,9,No,No,Post-Graduate,Medium,7
S1185,MSXKR,BPQSB,msxkr35@gmail.com,Male,24,ECE,67.6,36,46,8.53,7.85,10,11,119.38,B,2,No,Yes,Primary,Medium,2
S1186,MGRJH,AWNNL,mgrjh316@outlook.com,Female,22,AI/ML,64.15,38,39,6.7,6.23,7,19,115.93,B,12,Yes,No,Post-Graduate,Medium,2
S1187,BBVUI,QMLUF,bbvui562@edu.in,Female,22,BBA,83.98,31,44,5.51,8.6,6,11,106.11,B,2,Yes,Yes,Primary,Low,4
S1188,DLVBS,TQUBZ,dlvbs78@gmail.com,Male,19,IT,70.14,39,38,5.88,9.99,8,10,110.86,B,2,No,No,Graduate,High,2
S1189,NSKXP,DWOLU,nskxp487@outlook.com,Other,25,AI/ML,60.26,25,49,8.29,6.05,5,12,105.34,B,19,Yes,No,Secondary,Low,5
S1190,EACDX,FJCMQ,eacdx297@yahoo.com,Other,18,MBA,93.99,21,43,6.73,8.02,10,14,102.76,B,11,Yes,Yes,Graduate,Medium,6
S1191,WRCSH,QHREZ,wrcsh838@gmail.com,Male,19,CE,62.92,25,35,7.74,9.86,9,18,104.6,B,11,Yes,Yes,Secondary,Medium,10
S1192,YFRBK,UXFUT,yfrbk266@edu.in,Other,19,BBA,75.78,36,43,9.02,8.36,10,18,124.39,A,14,Yes,Yes,Graduate,Medium,2
S1193,EZDRX,GGXIL,ezdrx828@yahoo.com,Other,24,ME,79.56,30,34,6.97,5.28,10,19,105.25,B,9,No,No,Graduate,High,10
S1194,GOCKV,HNOWC,gockv905@outlook.com,Other,20,AI/ML,94.55,25,36,9.61,9.49,6,11,97.09,C,9,No,Yes,None,Low,2
S1195,YMWOQ,YYZNZ,ymwoq292@yahoo.com,Male,24,CSE,69.37,37,49,9.51,5.43,10,10,120.94,A,4,Yes,No,Graduate,Low,9
S1196,MOWGD,QMFNJ,mowgd810@edu.in,Female,18,CE,74.4,34,31,9.87,9.46,6,18,108.33,B,5,No,No,Secondary,High,9
S1197,XNRJA,LQXFC,xnrja360@outlook.com,Female,22,MBA,83.77,26,40,5.55,7.65,7,16,102.2,B,1,Yes,Yes,None,Medium,5
S1198,BGZBK,ZXUNK,bgzbk826@yahoo.com,Male,21,IT,85.05,38,39,6.86,5.43,8,14,111.29,B,11,Yes,No,None,High,6
S1199,SRIOS,KEHPC,srios409@yahoo.com,Female,24,IT,99.43,33,44,7.83,9.75,8,10,112.58,B,19,No,No,Post-Graduate,Medium,6
S1200,QNDQO,HZOZQ,qndqo699@edu.in,Male,20,ECE,89.97,28,31,8.16,7.12,8,17,99.28,C,5,Yes,Yes,Primary,High,9
S1201,IGXFA,JHPQG,igxfa357@edu.in,Male,20,ECE,87.24,38,45,5.93,9.08,10,16,124.01,A,13,Yes,No,Post-Graduate,High,9
S1202,ZKKAV,GWIZS,zkkav355@gmail.com,Other,23,MBA,99.05,38,34,6.29,6.55,5,20,109.84,B,15,Yes,No,Post-Graduate,High,2
S1203,AOITK,JPMKC,aoitk718@outlook.com,Female,22,CE,86.32,24,42,5.92,5.76,5,13,95.68,C,2,No,Yes,Secondary,Low,3
S1204,ACTGC,JGVXS,actgc600@gmail.com,Other,25,CSE,86.03,24,33,8.97,7.2,7,16,96.17,C,19,Yes,No,Post-Graduate,Medium,9
S1205,GDJQL,SGWMI,gdjql954@yahoo.com,Male,21,AI/ML,74.41,25,40,8.33,7.52,6,13,99.85,C,16,No,Yes,Post-Graduate,Medium,5
S1206,KJTRQ,UYSXI,kjtrq930@outlook.com,Other,19,AI/ML,74.82,30,50,7.96,5.86,9,12,114.82,B,7,No,Yes,Post-Graduate,Medium,3
S1207,SCZTB,BBYXW,scztb947@edu.in,Male,23,MBA,90.76,21,42,8.49,6.12,8,20,105.61,B,14,No,No,Post-Graduate,High,7
S1208,UTJOJ,AAKOO,utjoj456@gmail.com,Male,19,MBA,80.46,22,46,8.59,6.16,10,20,112.75,B,5,No,No,Primary,Low,9
S1209,ELZYD,DBNOD,elzyd655@edu.in,Other,24,ECE,74.64,30,37,6.7,9.48,10,14,107.18,B,4,No,Yes,Primary,High,4
S1210,QMQWC,KJQQJ,qmqwc794@yahoo.com,Male,22,ECE,72.33,23,32,8.38,5.98,6,15,90.36,C,12,No,Yes,Secondary,High,5
S1211,WDYWP,YOTCW,wdywp744@gmail.com,Male,21,CE,96.89,20,46,5.47,8.31,6,18,103.77,B,20,Yes,Yes,Secondary,Low,10
S1212,SELML,QXNIM,selml20@edu.in,Male,20,ECE,83.65,31,39,5.43,5.65,9,13,103.09,B,13,Yes,No,Post-Graduate,Low,6
S1213,JDNYF,JHFBP,jdnyf82@yahoo.com,Other,19,MBA,94.04,38,31,8.88,9.39,6,15,108.27,B,9,Yes,Yes,Secondary,Low,1
S1214,GEOPK,GEJYD,geopk181@gmail.com,Other,24,AI/ML,60.41,24,31,5.98,7.33,6,15,89.3,C,1,Yes,No,Primary,Medium,4
S1215,LTRAE,GPUBA,ltrae389@yahoo.com,Female,22,CE,63.95,40,50,8.7,8.35,9,17,133.05,A,16,Yes,Yes,None,Medium,8
S1216,ANZJT,QIOFU,anzjt912@outlook.com,Male,24,CSE,76.51,34,37,5.69,5.9,7,12,101.6,B,12,No,Yes,Graduate,Low,4
S1217,OQWIJ,JAZEH,oqwij558@gmail.com,Male,24,CE,88.8,21,48,5.69,8.34,7,16,106.03,B,16,Yes,Yes,Post-Graduate,High,5
S1218,VDKWW,VZPUH,vdkww150@yahoo.com,Male,22,AI/ML,80.89,29,41,7.23,8.27,8,10,103.5,B,12,No,No,None,Low,7
S1219,ICJRH,QCJKS,icjrh346@outlook.com,Male,23,IT,80.9,36,48,9.89,6.92,9,15,124.81,A,15,No,Yes,Post-Graduate,Medium,10
S1220,EHPZT,JHFOO,ehpzt397@edu.in,Female,25,ME,96.85,35,40,5.14,7.33,10,15,112.47,B,11,No,Yes,Post-Graduate,Medium,9
S1221,LRYTO,QNUGG,lryto911@yahoo.com,Female,24,MBA,62.6,31,44,5.38,6.81,6,11,104.19,B,20,No,No,Primary,High,8
S1222,NRCEV,ARBMZ,nrcev710@gmail.com,Male,24,CE,61.28,28,41,5.94,6.09,5,14,100.03,B,9,No,No,Post-Graduate,Medium,9
S1223,IEYMF,QQWVM,ieymf691@outlook.com,Male,18,BBA,93.69,30,33,6.21,5.36,5,17,96.57,C,1,No,Yes,Post-Graduate,Low,2
S1224,JDKAL,ZPKCU,jdkal762@gmail.com,Other,18,CSE,82.69,25,48,5.1,5.17,9,10,102.27,B,16,No,Yes,Secondary,High,3
S1225,ZJKNB,VCFBN,zjknb364@outlook.com,Female,24,BBA,69.18,20,44,7.84,5.72,8,19,104.56,B,1,Yes,Yes,Graduate,High,4
S1226,HCIJN,VXXAB,hcijn60@edu.in,Male,19,MBA,98.18,23,30,6.09,7.63,5,11,82.72,C,4,No,Yes,None,Low,6
S1227,WTWGE,UVNQV,wtwge668@edu.in,Male,24,IT,71.26,36,33,5.64,6.94,5,18,104.57,B,12,No,Yes,None,Medium,5
S1228,WBPDJ,LEQBW,wbpdj467@outlook.com,Other,19,MBA,86.57,22,49,6.91,5.22,7,10,100.13,B,15,No,No,Primary,Low,6
S1229,BOHPO,HPKEF,bohpo838@gmail.com,Female,18,IT,63.36,21,43,7.06,8.71,9,12,100.77,B,3,Yes,No,Post-Graduate,Medium,10
S1230,GZWNQ,ZDLJJ,gzwnq74@outlook.com,Female,19,ME,83.71,26,37,8.65,7.36,5,10,94.01,C,16,Yes,Yes,Secondary,High,6
S1231,NIWMO,ZPJNI,niwmo980@edu.in,Male,18,CSE,90.79,24,50,9.18,7.3,10,11,111.48,B,17,Yes,No,Secondary,Medium,6
S1232,WZZXV,BXZAE,wzzxv980@edu.in,Male,23,ECE,96.67,22,45,9.17,6.39,7,11,100.56,B,5,Yes,No,Post-Graduate,Medium,6
S1233,WFSOO,BIWWX,wfsoo3@edu.in,Male,20,CSE,79.75,24,39,7.67,7.46,8,18,104.14,B,14,No,Yes,Graduate,Medium,6
S1234,HNYOB,YWSGX,hnyob794@gmail.com,Female,24,ECE,60.79,20,38,7.53,5.15,5,16,91.68,C,4,Yes,Yes,Primary,Medium,1
S1235,HQIBL,VBPLB,hqibl608@gmail.com,Female,21,CE,87.23,22,49,7.49,5.76,6,15,105.24,B,4,No,No,None,Medium,9
S1236,RNLQT,TCDYF,rnlqt462@outlook.com,Other,19,BBA,87.94,37,50,9.95,5.83,8,16,126.78,A,15,No,Yes,Primary,Low,4
S1237,CFDTQ,QCKXP,cfdtq988@edu.in,Other,24,ME,83.13,20,44,7.7,7.93,8,15,102.63,B,4,Yes,Yes,Secondary,Low,6
S1238,FXFXI,HKBFS,fxfxi677@edu.in,Male,22,AI/ML,93.91,28,32,5.16,5.38,7,17,94.54,C,7,No,Yes,None,Medium,5
S1239,RHRPN,HFGLA,rhrpn226@gmail.com,Male,24,MBA,97.36,33,50,5.5,9.27,10,11,118.78,B,14,Yes,No,None,Medium,8
S1240,ZSXZJ,PRJZG,zsxzj625@outlook.com,Other,24,BBA,97.21,32,48,5.21,5.1,7,13,110.31,B,14,Yes,Yes,Graduate,Low,1
S1241,BTPOT,KUQBP,btpot846@gmail.com,Male,18,IT,99.5,22,39,8.1,9.02,8,13,99.12,C,4,No,No,Secondary,Low,3
S1242,IRVKF,NJVYD,irvkf987@gmail.com,Other,23,CSE,76.92,29,32,9.55,8.15,6,20,104.71,B,4,No,Yes,Primary,Low,9
S1243,AFFVP,YMIHK,affvp120@yahoo.com,Female,25,AI/ML,84.93,40,41,9.5,9.3,5,14,118.8,B,16,Yes,No,Secondary,High,5
S1244,ZPFAP,XNOMQ,zpfap906@edu.in,Female,20,ME,90.81,32,46,8.89,5.85,8,15,115.74,B,9,No,Yes,None,High,9
S1245,ENDOR,PMLYY,endor86@yahoo.com,Male,18,ECE,73.39,32,36,7.2,9.82,7,15,107.02,B,2,No,Yes,Graduate,Medium,2
S1246,UIVVU,IZOOO,uivvu901@outlook.com,Female,25,BBA,76.61,24,33,9.29,6.4,7,11,90.69,C,13,No,No,Primary,Low,6
S1247,APSPH,COTBW,apsph348@gmail.com,Other,22,CE,98.53,20,32,7.64,8.31,7,16,90.95,C,13,No,Yes,Graduate,Low,2
S1248,ZETKY,LZMPV,zetky853@edu.in,Male,24,AI/ML,96.29,34,41,6.8,5.79,5,17,109.59,B,7,No,No,Secondary,Low,1
S1249,NQHZZ,XQIUB,nqhzz266@gmail.com,Female,23,BBA,79.16,25,45,8.82,5.22,8,15,107.04,B,3,Yes,Yes,Post-Graduate,High,10
S1250,PAVMJ,CVMPS,pavmj291@outlook.com,Male,18,IT,84.88,33,39,9.09,7.03,5,10,103.12,B,5,Yes,Yes,Graduate,Low,7
S1251,XABPI,IGUFQ,xabpi767@outlook.com,Male,25,MBA,71.23,31,49,7.65,8.49,8,12,116.14,B,1,Yes,No,Primary,High,8
S1252,RRDLW,ZACMG,rrdlw77@yahoo.com,Female,19,AI/ML,88.14,31,46,7.05,7.27,7,15,113.32,B,12,Yes,No,None,Medium,2
S1253,FIUJR,WKZWJ,fiujr969@edu.in,Male,23,CE,71.7,32,50,6.29,9.96,7,11,116.25,B,15,Yes,Yes,Primary,Medium,7
S1254,LXGQT,HDZWR,lxgqt813@gmail.com,Male,21,MBA,82.71,27,37,9.15,7.6,7,16,103.74,B,5,Yes,No,Secondary,Low,9
S1255,TVUOS,SMFBL,tvuos241@yahoo.com,Other,24,BBA,95.12,30,33,9.77,9.55,10,17,109.32,B,3,Yes,No,None,Medium,6
S1256,UYMTM,NIUWC,uymtm513@edu.in,Male,22,AI/ML,84.16,27,30,7.64,5.45,8,18,96.1,C,18,Yes,No,Graduate,Low,1
S1257,CNTEX,VEXPR,cntex322@gmail.com,Female,24,BBA,95.92,21,32,5.99,9.68,7,18,93.67,C,2,Yes,Yes,None,Low,5
S1258,CGZEX,CVWQQ,cgzex595@yahoo.com,Male,20,ECE,97.95,25,31,8.41,8.39,10,12,94.8,C,7,Yes,No,Secondary,Low,3
S1259,QONJP,UNCCT,qonjp387@yahoo.com,Female,23,ME,75.91,33,46,8.71,7.36,6,10,111.06,B,6,No,No,Post-Graduate,Medium,8
S1260,GOBTY,ZEUUI,gobty839@gmail.com,Other,21,ECE,99.3,22,46,9.05,9.83,10,19,115.88,B,9,No,No,Secondary,High,3
S1261,SCWNV,PPVMI,scwnv743@edu.in,Male,22,CE,90.66,37,45,9.19,9.0,7,14,121.19,A,14,No,Yes,None,Medium,1
S1262,EWUDR,IORYF,ewudr958@gmail.com,Other,22,AI/ML,85.94,26,41,9.16,7.89,10,10,104.05,B,12,No,No,Post-Graduate,Low,1
S1263,PUQQZ,ULBNR,puqqz804@edu.in,Male,25,ME,88.23,21,32,9.03,9.92,8,17,96.96,C,20,No,Yes,Secondary,Low,10
S1264,TDLTW,KSEQZ,tdltw131@yahoo.com,Other,18,IT,61.52,31,50,6.33,5.38,8,10,110.71,B,8,No,No,Primary,Medium,1
S1265,YQNWS,CTICA,yqnws390@yahoo.com,Other,23,BBA,68.89,27,45,5.17,9.83,10,12,109.0,B,19,Yes,Yes,Graduate,Low,10
S1266,DVBBT,SWHNV,dvbbt894@edu.in,Other,24,ECE,96.08,24,44,8.89,5.33,6,13,101.22,B,6,No,Yes,Secondary,Medium,8
S1267,KLSQJ,IEMDH,klsqj159@edu.in,Female,22,CE,78.16,32,33,6.02,7.8,7,17,102.81,B,5,Yes,Yes,Secondary,Low,7
S1268,DQRCB,CSFMK,dqrcb520@yahoo.com,Other,24,ECE,77.92,33,30,7.57,8.17,8,17,103.73,B,13,No,No,None,High,5
S1269,DHLGR,JHIBI,dhlgr86@gmail.com,Other,23,IT,65.97,34,39,9.09,7.23,5,11,105.32,B,4,Yes,Yes,Primary,Medium,6
S1270,NMNBE,BSUQE,nmnbe208@outlook.com,Other,20,IT,91.09,40,45,5.51,9.48,6,12,117.98,B,7,Yes,No,None,Low,4
S1271,DQFWY,WOGMC,dqfwy319@outlook.com,Other,22,AI/ML,72.28,20,39,5.18,5.49,10,15,94.67,C,2,Yes,No,Graduate,Low,4
S1272,ZTICY,MVQMR,zticy946@outlook.com,Male,25,IT,75.61,22,49,5.74,8.37,5,17,107.11,B,2,Yes,No,None,Low,2
S1273,CBHCR,JAGBP,cbhcr855@outlook.com,Female,23,BBA,94.56,34,39,5.73,9.22,6,20,113.94,B,7,No,Yes,Secondary,Low,9
S1274,PBTIF,GUHEV,pbtif603@outlook.com,Female,25,ECE,68.39,28,42,7.63,8.21,9,12,106.84,B,20,No,No,None,High,5
S1275,LVPFA,ZZKYX,lvpfa546@edu.in,Other,18,CSE,67.58,32,35,6.77,8.92,5,18,105.69,B,16,Yes,Yes,None,Medium,10
S1276,MRMTL,MDTJN,mrmtl217@gmail.com,Female,20,AI/ML,87.36,35,31,6.52,8.31,5,20,105.83,B,3,No,Yes,Primary,Medium,4
S1277,YFECE,LNQOR,yfece648@outlook.com,Female,25,AI/ML,78.45,40,34,5.51,9.55,8,17,114.05,B,6,Yes,Yes,None,Medium,10
S1278,HFCNF,UDPKP,hfcnf893@gmail.com,Female,23,BBA,76.83,26,30,6.9,8.63,6,12,89.53,C,16,Yes,Yes,None,Low,9
S1279,SBLIB,LMJMJ,sblib95@yahoo.com,Male,23,CE,81.53,27,32,7.33,5.69,5,12,89.02,C,5,Yes,No,None,High,3
S1280,WZMHK,NPMTO,wzmhk752@outlook.com,Other,25,MBA,87.92,27,40,7.89,8.45,5,20,108.34,B,16,Yes,No,None,High,2
S1281,QCUIP,BVNUX,qcuip473@yahoo.com,Female,24,AI/ML,61.58,20,40,9.65,6.3,9,10,94.96,C,4,Yes,No,Post-Graduate,Medium,10
S1282,KBEAW,XDAUP,kbeaw647@outlook.com,Male,25,BBA,99.65,25,42,8.56,7.22,8,13,103.78,B,9,Yes,No,None,High,10
S1283,BXODN,PNHME,bxodn961@outlook.com,Male,20,BBA,90.06,36,44,9.91,7.52,6,13,116.44,B,17,No,No,None,Medium,2
S1284,YHPOX,YTYZK,yhpox642@outlook.com,Female,20,MBA,65.24,40,34,7.09,6.32,7,16,110.41,B,3,Yes,No,Primary,Medium,2
S1285,QPDDG,MUYMF,qpddg962@yahoo.com,Female,24,CE,93.85,39,41,5.52,9.32,8,14,116.84,B,14,No,Yes,Graduate,High,10
S1286,GFUMP,AMSWB,gfump115@gmail.com,Male,24,MBA,82.22,21,37,6.15,5.29,6,18,93.44,C,13,No,No,Graduate,High,6
S1287,DSAXG,UERZS,dsaxg428@edu.in,Male,19,CE,71.5,32,45,6.06,7.07,7,17,114.13,B,1,No,Yes,Primary,Low,10
S1288,AADIP,AITBP,aadip97@outlook.com,Other,19,IT,85.1,25,47,7.23,5.05,5,10,99.28,C,14,No,Yes,Graduate,Medium,5
S1289,JTKCA,RDENH,jtkca622@gmail.com,Female,19,CSE,66.93,36,50,7.94,8.04,6,19,126.97,A,15,Yes,Yes,Primary,Low,4
S1290,KOXFA,BREBZ,koxfa235@yahoo.com,Male,23,IT,77.04,27,47,7.27,8.46,6,18,113.73,B,2,No,Yes,Secondary,High,7
S1291,FLTDH,HNTJD,fltdh573@outlook.com,Other,25,AI/ML,95.07,23,45,6.76,6.16,9,14,103.92,B,16,No,No,Secondary,High,4
S1292,BXIIE,JOLJW,bxiie554@gmail.com,Female,21,CE,68.62,23,49,6.36,6.55,5,17,106.91,B,3,No,No,Secondary,Low,9
S1293,AACWF,YKLCC,aacwf394@edu.in,Male,21,CSE,88.44,29,32,8.41,8.9,6,10,94.31,C,9,No,Yes,Secondary,High,1
S1294,IWTHP,AOIDP,iwthp874@gmail.com,Other,25,ME,88.21,35,46,7.22,8.91,6,18,121.12,A,3,No,Yes,None,Low,5
S1295,IASII,FFNXE,iasii121@edu.in,Female,19,MBA,93.53,40,37,6.76,7.81,9,11,111.57,B,14,No,No,Post-Graduate,Medium,5
S1296,XFRHI,VFGSM,xfrhi223@yahoo.com,Female,19,MBA,80.57,40,45,7.04,8.69,7,13,120.73,A,15,Yes,Yes,Secondary,Medium,3
S1297,PYYWZ,EKROJ,pyywz816@yahoo.com,Female,23,AI/ML,90.67,25,42,5.74,7.64,10,10,100.38,B,8,No,Yes,Secondary,Medium,6
S1298,MFGCN,CKBUT,mfgcn697@edu.in,Female,20,BBA,97.85,37,46,7.93,8.29,6,11,116.23,B,8,Yes,No,None,High,8
S1299,IWJGN,SYHAK,iwjgn412@outlook.com,Female,25,ECE,71.54,29,32,5.04,6.89,10,13,95.93,C,14,Yes,No,Secondary,Low,10
S1300,IEEKK,WDZMU,ieekk967@outlook.com,Other,18,BBA,82.46,27,44,6.89,5.22,9,15,107.11,B,18,Yes,No,Primary,Low,4
S1301,YRJJI,SLEKB,yrjji888@yahoo.com,Female,25,ECE,66.45,27,43,8.71,7.16,8,10,103.87,B,10,No,No,None,Low,2
S1302,LWVAU,GYZQH,lwvau653@outlook.com,Other,20,BBA,95.41,32,36,6.13,9.23,7,13,103.37,B,10,No,No,Post-Graduate,High,5
S1303,HNFFE,HHXED,hnffe736@gmail.com,Female,21,CE,74.25,28,41,9.36,9.75,8,12,108.1,B,16,Yes,Yes,Graduate,Low,9
S1304,GEZPR,ATONA,gezpr607@outlook.com,Other,22,CE,88.84,34,46,7.05,8.0,10,16,121.05,A,13,Yes,No,Secondary,Medium,4
S1305,XTGBX,NCTLB,xtgbx64@yahoo.com,Other,25,IT,68.76,39,50,9.71,5.76,8,13,125.48,A,13,No,Yes,Post-Graduate,Medium,8
S1306,XZNOK,WICEO,xznok688@gmail.com,Other,21,CE,78.33,25,34,7.23,5.93,10,16,98.16,C,12,No,No,None,High,2
S1307,ALQKC,LFXJR,alqkc343@gmail.com,Male,23,MBA,63.31,35,34,5.18,7.95,9,15,106.14,B,12,Yes,No,Post-Graduate,High,5
S1308,YZTHD,HXMTP,yzthd302@outlook.com,Female,24,CE,85.74,23,37,6.14,7.61,5,10,88.75,C,12,Yes,No,None,Low,1
S1309,DXGGT,TJFHE,dxggt622@edu.in,Male,24,AI/ML,94.64,32,39,6.27,5.87,9,12,104.15,B,19,No,No,Primary,Low,9
S1310,KLIUN,XOZZX,kliun553@gmail.com,Other,21,MBA,94.16,33,38,7.63,8.39,10,18,115.02,B,9,Yes,Yes,Graduate,Low,3
S1311,HHOJK,VLUUK,hhojk835@outlook.com,Other,18,ME,86.62,24,46,9.82,9.72,6,11,106.54,B,6,No,No,Primary,Low,6
S1312,ZXKDO,KVHHL,zxkdo717@yahoo.com,Female,20,CE,82.84,38,40,8.66,6.2,5,15,112.86,B,18,Yes,Yes,Graduate,High,3
S1313,AGAAX,OFFQM,agaax720@edu.in,Female,19,ME,75.77,26,32,7.99,6.93,8,10,90.92,C,12,No,No,Graduate,Low,7
S1314,IRLKH,EBOOY,irlkh878@edu.in,Male,20,CSE,82.74,20,35,6.48,9.3,5,10,85.79,C,1,Yes,No,Primary,High,10
S1315,GJXAZ,KINTB,gjxaz894@yahoo.com,Male,25,CSE,98.96,26,42,6.64,8.56,7,10,100.2,B,10,Yes,No,Post-Graduate,Low,1
S1316,ZKLII,HHLZN,zklii546@outlook.com,Other,23,ECE,75.37,40,34,9.82,8.54,7,17,116.37,B,13,Yes,No,Graduate,Medium,4
S1317,PQWQU,ICPVX,pqwqu504@gmail.com,Female,19,AI/ML,86.58,28,50,5.39,8.92,5,13,110.32,B,16,Yes,No,Primary,Medium,8
S1318,SCPZX,LTJGV,scpzx464@outlook.com,Male,25,ECE,99.04,22,30,8.02,8.19,6,13,87.21,C,7,No,No,None,Medium,4
S1319,WRAXS,WXMMO,wraxs632@outlook.com,Other,24,CSE,93.65,32,44,5.7,5.21,9,10,105.91,B,11,No,No,Secondary,Low,5
S1320,NOREY,WZPPS,norey64@gmail.com,Male,24,CE,88.87,28,43,9.29,5.43,7,13,105.72,B,9,No,Yes,None,Low,9
S1321,RSVXJ,QEEVV,rsvxj577@outlook.com,Female,20,AI/ML,80.96,20,36,9.89,8.44,7,19,100.33,B,16,No,No,Graduate,Medium,9
S1322,GFRZZ,ORPRE,gfrzz455@gmail.com,Female,25,AI/ML,63.47,23,46,9.88,5.35,6,16,106.23,B,15,Yes,No,None,Medium,2
S1323,LWNIV,ZWJVK,lwniv880@outlook.com,Female,20,MBA,99.45,39,42,9.04,5.54,9,18,122.58,A,9,No,No,Post-Graduate,Medium,3
S1324,XTDDP,JOLNP,xtddp43@edu.in,Female,23,CSE,89.16,33,44,8.78,6.85,10,15,117.64,B,3,No,No,Graduate,High,3
S1325,GTYIQ,TDENX,gtyiq689@edu.in,Other,25,ECE,84.43,32,32,9.17,5.6,10,20,108.77,B,19,Yes,Yes,Post-Graduate,High,10
S1326,UHWSN,PWNSX,uhwsn254@gmail.com,Female,23,CE,78.74,36,39,8.93,7.23,7,15,113.15,B,14,No,No,Primary,Low,10
S1327,MNHLK,VMSZQ,mnhlk264@gmail.com,Female,24,ME,71.14,32,34,9.71,8.71,8,10,102.42,B,13,No,No,Secondary,Medium,7
S1328,OVPEG,KWRFR,ovpeg567@edu.in,Male,21,CSE,79.6,22,34,5.41,6.41,7,19,93.82,C,8,No,Yes,None,Medium,10
S1329,ORFYL,LSYBO,orfyl703@outlook.com,Other,21,IT,68.03,40,46,9.19,8.27,6,12,121.45,A,10,No,No,Post-Graduate,Medium,10
S1330,GSFPU,FAVWC,gsfpu7@yahoo.com,Male,25,BBA,71.74,23,46,6.28,5.55,8,20,108.82,B,4,Yes,Yes,Secondary,Medium,10
S1331,ZXKFJ,YTZPN,zxkfj622@gmail.com,Female,20,ECE,62.75,31,36,5.58,6.83,8,15,102.41,B,15,No,Yes,Post-Graduate,Low,10
S1332,QZKVE,XRHOG,qzkve188@outlook.com,Other,20,CSE,66.26,40,36,9.04,6.18,9,10,110.23,B,19,No,No,Graduate,High,7
S1333,UNVMH,SASHM,unvmh483@yahoo.com,Other,24,AI/ML,61.36,40,33,7.51,6.87,9,20,116.38,B,6,No,Yes,Primary,Medium,4
S1334,WOBDK,JWPCV,wobdk592@yahoo.com,Other,21,IT,73.56,23,35,5.69,8.86,9,12,93.54,C,16,No,No,Post-Graduate,High,6
S1335,EDYVE,JSTBF,edyve888@edu.in,Other,25,IT,74.58,38,36,8.47,5.64,8,20,116.11,B,4,Yes,Yes,Post-Graduate,Low,3
S1336,IRFVT,UQSFJ,irfvt617@yahoo.com,Male,21,CE,93.15,29,45,5.0,5.87,6,14,104.87,B,3,No,No,Secondary,High,2
S1337,YCXXY,FMOTO,ycxxy574@yahoo.com,Female,23,ECE,62.21,27,46,9.33,8.59,5,13,108.92,B,13,No,No,Secondary,High,8
S1338,IATIP,PETNS,iatip979@outlook.com,Other,23,ME,83.84,40,49,8.74,6.62,9,19,132.36,A,12,No,No,None,Low,4
S1339,JKAZI,VLXSK,jkazi754@edu.in,Female,24,MBA,70.24,20,46,5.0,9.84,10,20,110.84,B,1,No,No,Primary,Medium,3
