Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance(%),Midterm_Score,Final_score,Assignment_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Grade,Study_Hour_Per_Week,ExtraCircular_Activities,Internet_Access,Parent_Education,Family_Income,Stress(1 - 10)
S1648,KRWSC,EASKN,krwsc254@outlook.com,Male,21,MBA,61.60212525984342,26,45,9.46,6.91,8,13,108.37,B,13,No,Yes,Post-Graduate,Medium,1
S1649,CQXDV,ZJEXT,cqxdv998@outlook.com,Male,18,CSE,88.22162056309747,35,41,9.55,7.35,7,17,116.89,B,6,Yes,Yes,Graduate,Medium,9
S1650,PMOHZ,TSYTM,pmohz365@outlook.com,Male,22,IT,99.32790875200271,35,33,9.4,5.78,6,14,103.17,B,20,No,No,Post-Graduate,Medium,9
S1651,NZZKQ,UEJDS,nzzkq458@gmail.com,Other,24,BBA,87.3903235347053,20,46,7.85,9.18,6,14,103.03,B,1,No,No,Post-Graduate,Medium,10
S1652,DPEMB,SQMXV,dpemb415@edu.in,Female,25,CSE,75.49693232492216,25,33,8.91,9.46,5,10,91.38,C,10,No,Yes,None,Low,4
S1653,UVWMI,JUFBC,uvwmi758@outlook.com,Male,25,MBA,70.93103376622074,24,45,7.5,10.0,5,11,102.5,B,14,No,Yes,Secondary,Medium,9
S1654,CKKPN,XQLTN,ckkpn495@gmail.com,Male,22,MBA,75.40614249783738,40,34,5.55,7.54,10,13,110.08,B,20,No,No,Post-Graduate,Medium,7
S1655,WBXCK,RRPKV,wbxck650@gmail.com,Other,22,BBA,70.41521512978608,27,35,7.46,5.18,8,17,99.63,C,19,Yes,No,Post-Graduate,Low,7
S1656,XFRFP,FMCZP,xfrfp544@yahoo.com,Female,19,BBA,74.28067280782369,34,45,8.44,8.87,9,14,119.31,B,14,Yes,No,Secondary,High,6
S1657,TDEWF,ZMXZJ,tdewf130@gmail.com,Other,23,MBA,71.44616958878731,29,39,7.79,10.0,7,11,103.79,B,1,Yes,No,Primary,Medium,9
S1658,ENVCH,TLXXR,envch277@edu.in,Female,21,IT,85.49317655147578,40,50,7.93,6.07,9,19,131.99,A,8,Yes,Yes,None,Low,9
S1659,DVZFS,FIWYU,dvzfs871@edu.in,Male,18,CSE,99.81847839007912,29,50,6.99,6.52,7,17,116.51,B,17,No,No,Primary,Low,3
S1660,MKWWO,WRVPQ,mkwwo555@gmail.com,Other,20,IT,60.87545476097221,29,34,7.56,7.99,8,11,97.56,C,12,No,Yes,Secondary,High,8
S1661,EJPWO,RXODY,ejpwo44@gmail.com,Other,23,AI/ML,62.61318538623318,31,44,5.21,6.26,7,13,106.47,B,19,Yes,No,Post-Graduate,Low,1
S1662,IENKD,NTLWF,ienkd395@outlook.com,Male,18,BBA,85.87892514836004,27,32,9.57,5.21,9,16,98.78,C,6,Yes,No,Primary,Low,3
S1663,XFQAD,UYIBH,xfqad406@gmail.com,Female,25,CSE,60.18475681498468,24,40,7.03,6.84,9,16,102.87,B,6,No,Yes,Secondary,Low,1
S1664,PQQNO,UEHRT,pqqno614@gmail.com,Male,25,CSE,62.11955461295287,38,48,5.05,8.33,5,19,123.38,A,15,No,No,Graduate,Medium,5
S1665,HUXRQ,ZMIUM,huxrq265@edu.in,Male,20,IT,61.517111056240374,36,31,8.21,5.69,10,10,100.9,B,14,Yes,Yes,Post-Graduate,Medium,2
S1666,MRXIT,IHFAT,mrxit95@gmail.com,Other,19,CE,90.14652018072522,32,38,6.24,8.56,7,11,102.8,B,20,Yes,Yes,Post-Graduate,Low,8
S1667,PELEY,NIIVS,peley40@outlook.com,Female,19,CE,75.3051522420955,37,45,5.98,8.05,6,16,118.03,B,3,Yes,No,None,Low,3
S1668,ZDUMH,IPPXE,zdumh561@outlook.com,Male,24,CE,72.66158370003569,24,41,6.69,7.91,9,20,108.6,B,12,Yes,Yes,None,High,4
S1669,BYZKB,EQXHV,byzkb888@yahoo.com,Female,24,IT,80.70941817541407,37,36,6.04,7.14,10,16,112.18,B,3,Yes,No,None,High,10
S1670,DDDZI,JXMRN,dddzi795@edu.in,Female,19,ECE,89.93169778701551,37,40,7.1,6.97,8,15,114.07,B,16,No,No,Graduate,Low,3
S1671,WGBFR,NJBQC,wgbfr26@outlook.com,Male,23,ME,60.48374247472505,28,37,6.44,6.42,7,12,96.86,C,10,Yes,No,Primary,Medium,5
S1672,FFYSI,HHWWX,ffysi511@yahoo.com,Male,19,AI/ML,63.32612842281429,24,45,6.45,6.27,9,16,106.72,B,12,Yes,No,None,High,8
S1673,JTGKO,YBJDR,jtgko19@edu.in,Other,18,ECE,72.55265595914929,23,36,5.25,9.35,10,10,93.61,C,1,Yes,No,Secondary,Low,8
S1674,QFJHI,SGZVO,qfjhi262@gmail.com,Other,19,MBA,89.15121787179905,28,37,8.27,7.34,10,12,102.61,B,10,Yes,No,None,Low,2
S1675,JAGEL,KNXTM,jagel774@outlook.com,Female,19,ME,72.53335356134357,40,46,6.49,9.74,8,15,125.22,A,12,Yes,No,Primary,High,3
S1676,HYOVL,CYUCH,hyovl237@yahoo.com,Other,19,IT,99.12986264829934,28,33,5.75,9.62,7,20,103.37,B,12,Yes,Yes,Primary,Medium,6
S1677,XUPAH,RQZRQ,xupah972@gmail.com,Female,19,ME,74.25025871357033,38,43,6.23,9.44,7,20,123.68,A,6,No,No,None,Low,5
S1678,NWKOH,ZTEVU,nwkoh610@edu.in,Female,23,CE,98.44654356783916,40,46,8.66,5.84,7,13,120.51,A,10,Yes,Yes,None,Low,9
S1679,YVLBR,QNDTJ,yvlbr603@edu.in,Other,21,ME,91.48400936949497,29,47,7.17,5.13,8,17,113.3,B,20,Yes,No,Secondary,Medium,2
S1680,ZYZWQ,NOVRS,zyzwq254@gmail.com,Male,20,CE,82.51677275621387,33,39,6.09,9.95,9,16,113.04,B,20,Yes,Yes,Secondary,Medium,9
S1681,NPRQV,HOTAW,nprqv978@outlook.com,Female,24,ECE,92.34764745031566,35,35,8.75,8.7,6,18,111.44,B,8,Yes,Yes,Primary,High,2
S1682,LXZZJ,OZREZ,lxzzj962@yahoo.com,Female,24,ECE,72.57171202092347,39,42,6.14,5.99,6,16,115.13,B,17,No,Yes,Secondary,Low,4
S1683,NIUCK,JNRGY,niuck686@edu.in,Other,20,AI/ML,82.70836882644372,30,49,8.94,6.51,7,17,118.45,B,15,Yes,Yes,Primary,High,4
S1684,QYUCU,XIXSH,qyucu167@gmail.com,Other,23,ME,80.44039192735445,22,50,8.32,9.46,9,15,113.78,B,12,Yes,Yes,Graduate,High,1
S1685,IGUUF,IQPLJ,iguuf169@gmail.com,Other,19,AI/ML,99.51920192402801,21,38,6.14,6.46,7,14,92.6,C,16,Yes,No,Post-Graduate,Medium,6
S1686,IQFJU,NATVP,iqfju237@gmail.com,Other,21,ME,61.00863779955357,22,32,9.06,9.66,8,11,91.72,C,12,Yes,Yes,Graduate,Medium,9
S1687,JZANM,ENSLQ,jzanm501@gmail.com,Other,20,CSE,78.38435433253619,27,38,7.42,5.69,8,19,105.11,B,20,Yes,No,Secondary,Low,8
S1688,NIVFU,JCYLO,nivfu268@gmail.com,Male,18,AI/ML,78.66086939833309,22,37,6.71,8.6,6,10,90.31,C,13,Yes,No,None,Medium,7
S1689,PNRTR,GMGNE,pnrtr492@edu.in,Other,20,ME,84.93457364767465,40,41,5.65,8.55,5,14,114.2,B,10,Yes,Yes,None,Medium,10
S1690,NIFNB,SFTWP,nifnb929@edu.in,Other,21,BBA,80.31475465041021,20,35,6.91,6.54,9,18,95.45,C,14,No,Yes,Secondary,High,2
S1691,JBILQ,KMBNK,jbilq53@yahoo.com,Male,25,ME,73.59695119971067,36,30,6.52,5.98,10,18,106.5,B,9,No,Yes,Graduate,Low,7
S1692,LKJOU,RXMHO,lkjou985@edu.in,Male,21,IT,93.12541459915377,30,44,9.33,5.75,6,13,108.08,B,2,No,No,None,Medium,6
S1693,JMXBF,JOXLF,jmxbf194@outlook.com,Other,22,IT,84.45865618570076,31,32,9.22,6.18,7,10,95.39,C,13,Yes,Yes,None,High,5
S1694,KXETL,YIINB,kxetl59@edu.in,Male,20,CSE,81.93244178774057,38,40,5.74,5.52,9,14,112.26,B,5,No,No,Secondary,High,7
S1695,GNNPG,UBXBJ,gnnpg113@outlook.com,Female,23,MBA,90.5543641330508,31,35,5.16,5.58,9,11,96.74,C,19,Yes,No,Graduate,High,3
S1696,TUOYP,IFSUY,tuoyp244@edu.in,Male,18,ME,66.12929691968841,32,43,6.61,6.43,9,15,112.03,B,1,No,Yes,Secondary,Medium,5
S1697,XSAOE,IDHKT,xsaoe536@gmail.com,Female,25,IT,93.8262504009925,36,45,5.93,6.82,8,10,111.75,B,3,Yes,No,None,Medium,4
S1698,MTKLP,NIABU,mtklp947@edu.in,Male,25,IT,81.03447241359544,23,32,6.76,5.8,10,14,91.57,C,3,No,Yes,Secondary,Low,2
S1699,NADYK,YFOSP,nadyk854@outlook.com,Other,23,ECE,96.10385979315865,23,50,7.23,8.08,5,20,113.31,B,11,Yes,Yes,Post-Graduate,Medium,1
S1700,AZIOP,AOSZS,aziop78@edu.in,Female,19,ME,73.53788481469113,34,38,7.98,6.88,10,20,116.86,B,20,Yes,Yes,Primary,Medium,1
S1701,DDDPO,OGTQV,dddpo965@yahoo.com,Female,22,CSE,78.81858059984435,24,39,7.06,8.89,6,13,97.96,C,13,Yes,No,Primary,Low,3
S1702,UVOKS,GMMDK,uvoks393@edu.in,Other,19,ME,85.07613747321368,21,37,5.37,9.59,10,11,93.96,C,5,No,Yes,None,High,6
S1703,MVKRL,ZDAWW,mvkrl717@yahoo.com,Other,18,CE,80.61985660202578,31,49,5.73,6.58,6,10,108.31,B,20,Yes,Yes,Post-Graduate,Low,7
S1704,BOYYK,SVPXK,boyyk555@yahoo.com,Other,18,ME,98.26551243304183,24,32,9.7,8.18,5,13,91.87,C,6,Yes,Yes,Post-Graduate,Low,4
S1705,VVWSS,CWEAB,vvwss354@outlook.com,Other,22,CE,69.50111675883949,34,46,7.37,5.78,9,12,114.16,B,8,Yes,No,None,High,8
S1706,DGUBJ,UFJKC,dgubj498@edu.in,Male,20,ME,77.70415104459181,24,35,5.05,7.22,6,12,89.27,C,14,No,No,None,Low,3
S1707,YMEJX,MJELA,ymejx883@yahoo.com,Male,19,IT,71.57506238930763,33,50,8.39,7.54,9,16,123.93,A,13,No,Yes,Post-Graduate,Medium,3
S1708,LHEGZ,KIWMX,lhegz572@outlook.com,Female,19,CSE,85.16539956557025,37,49,7.58,9.89,5,15,123.48,A,12,No,No,Graduate,Medium,3
S1709,CYYVC,WOXRC,cyyvc15@yahoo.com,Female,23,ME,63.25279156441504,25,34,7.52,8.51,8,15,98.03,C,8,No,No,Secondary,High,10
S1710,ZKUUT,LPLMU,zkuut723@edu.in,Other,20,ECE,82.52060644654517,28,47,9.5,5.46,8,13,110.96,B,2,No,Yes,Secondary,Low,10
S1711,HREWH,FVXER,hrewh888@gmail.com,Other,21,BBA,99.0883817092019,36,46,7.12,7.24,6,20,122.36,A,15,Yes,Yes,Graduate,Medium,2
S1712,UZZRD,JMZRF,uzzrd874@edu.in,Other,19,CE,66.45885571743759,26,42,8.88,5.52,5,10,97.4,C,18,No,Yes,Primary,Low,8
S1713,MQIIW,EDEYJ,mqiiw241@edu.in,Female,19,AI/ML,84.45277033310663,26,31,5.74,7.31,8,13,91.05,C,16,No,Yes,Post-Graduate,Medium,1
S1714,ZLSNN,QXQLJ,zlsnn537@yahoo.com,Female,19,AI/ML,98.8310854974402,40,43,7.67,8.93,9,12,120.6,A,13,No,No,None,Low,10
S1715,SOHXT,RYXGR,sohxt360@gmail.com,Other,22,ECE,78.64334289991456,21,43,9.48,7.03,5,12,97.51,C,5,No,No,Secondary,Medium,5
S1716,GBAHD,NIFLA,gbahd693@yahoo.com,Male,18,MBA,67.35678470104673,21,34,8.76,6.02,10,12,91.78,C,11,No,Yes,Graduate,High,7
S1717,QNZVJ,NWEKL,qnzvj827@gmail.com,Female,18,CE,69.10760799924816,37,36,9.3,6.51,8,10,106.81,B,17,Yes,Yes,None,Low,8
S1718,GJAXK,SXEXG,gjaxk67@gmail.com,Other,19,CE,74.441499935353,32,33,6.06,5.06,9,16,101.13,B,4,Yes,Yes,Primary,High,6
S1719,JRIAO,DLMBE,jriao201@outlook.com,Male,25,CSE,99.30817167739548,29,50,8.35,6.26,6,11,110.61,B,14,No,No,Primary,High,9
S1720,EUMNF,IFDDH,eumnf786@yahoo.com,Male,20,IT,97.0473876955256,26,48,6.46,8.61,9,14,112.06,B,10,Yes,Yes,Post-Graduate,Low,6
S1721,JVRXX,JAMPK,jvrxx358@edu.in,Male,24,ME,68.01999887123073,20,31,8.05,7.75,10,12,88.8,C,15,No,No,Graduate,Low,1
S1722,VUAVB,HYZEJ,vuavb415@yahoo.com,Male,20,IT,73.26011926886987,26,48,7.05,6.55,7,10,104.59,B,4,Yes,No,Secondary,High,4
S1723,IOZQL,LKKCS,iozql971@gmail.com,Female,24,ME,63.82324240852547,27,49,8.53,8.1,5,20,117.63,B,14,No,No,Graduate,Low,6
S1724,UPUYY,WEZJO,upuyy894@outlook.com,Other,22,IT,90.54263057436754,36,41,5.25,9.13,7,10,108.38,B,13,No,No,None,High,1
S1725,LCSRZ,DJNDH,lcsrz543@gmail.com,Male,18,ME,87.97416048347178,35,50,8.97,7.58,7,18,126.55,A,14,Yes,Yes,Post-Graduate,Medium,8
S1726,YSNVY,JPLOM,ysnvy91@gmail.com,Female,25,ME,87.97030514117455,26,47,9.41,5.84,7,20,115.26,B,5,Yes,Yes,Graduate,Low,9
S1727,RLUSU,ADWQI,rlusu85@gmail.com,Other,25,CSE,75.78310576507234,21,38,6.23,8.42,6,20,99.65,C,3,No,No,Primary,High,5
S1728,QGRGH,TGNKC,qgrgh564@edu.in,Female,19,IT,64.469024186565,28,41,9.92,7.26,10,18,114.18,B,17,No,Yes,Post-Graduate,High,3
S1729,WTYZW,AAMBN,wtyzw891@edu.in,Other,21,CE,94.16364634531286,39,34,7.94,8.17,9,18,116.11,B,5,No,No,Graduate,Low,2
S1730,BNQNH,THPCC,bnqnh526@yahoo.com,Female,19,MBA,93.74708539610674,24,34,9.13,5.53,5,19,96.66,C,10,No,Yes,Post-Graduate,Medium,2
S1731,YNTZT,IOYSA,yntzt404@gmail.com,Other,24,MBA,82.83595711800004,20,35,9.63,6.2,8,12,90.83,C,19,No,Yes,Graduate,Medium,10
S1732,OGCMU,SUSON,ogcmu304@edu.in,Male,18,ECE,67.2602396297285,21,35,8.33,9.44,10,19,102.77,B,9,Yes,No,Primary,Low,9
S1733,RAHHC,KCXMN,rahhc666@edu.in,Female,20,AI/ML,93.18090847266024,24,34,6.75,6.03,6,18,94.78,C,16,Yes,No,Secondary,Low,5
S1734,AIKYF,TDCFE,aikyf797@yahoo.com,Male,18,CE,72.83055820353115,34,49,6.62,6.09,8,14,117.71,B,18,No,Yes,Primary,Low,7
S1735,JWTWS,JJHYJ,jwtws198@gmail.com,Female,23,ME,82.47100759869633,24,34,9.57,8.97,8,17,101.54,B,1,No,No,None,Medium,8
S1736,WIEXL,MYABW,wiexl139@edu.in,Female,25,ECE,97.25818457898026,27,48,7.44,6.83,6,11,106.27,B,16,No,No,Secondary,High,10
S1737,PVMUD,VGHNX,pvmud2@gmail.com,Other,21,CSE,74.1851857064029,34,40,5.0,7.84,9,12,107.84,B,16,Yes,No,Post-Graduate,Medium,6
S1738,IYCVW,TMZLH,iycvw90@yahoo.com,Female,23,CE,81.50460827676469,23,44,7.21,9.59,7,12,102.8,B,5,No,No,Primary,Medium,2
S1739,DVAMP,GKAAC,dvamp290@gmail.com,Female,25,ECE,92.05345305362044,21,46,7.63,8.9,6,16,105.53,B,2,No,Yes,Secondary,High,1
S1740,ODPLC,QBUCR,odplc434@outlook.com,Female,24,ECE,61.321639494702765,27,44,7.1,7.14,6,14,105.24,B,2,No,No,Primary,High,4
S1741,JECSU,KIJRT,jecsu477@gmail.com,Other,22,MBA,63.729356373329395,21,35,7.5,8.7,8,19,99.2,C,20,Yes,No,None,High,8
S1742,JSREJ,VMXUS,jsrej335@yahoo.com,Male,21,ECE,68.74494046923795,24,43,6.97,6.84,9,12,101.82,B,15,No,No,Graduate,Low,7
S1743,HBQXS,LPMVV,hbqxs197@yahoo.com,Other,21,AI/ML,61.516969135468585,34,34,6.81,7.8,8,20,110.61,B,8,No,Yes,None,High,6
S1744,BQVRS,XABUH,bqvrs275@edu.in,Male,22,MBA,73.18174518304338,23,44,8.86,7.4,8,13,104.26,B,3,No,No,None,Low,10
S1745,EWOIN,XITZQ,ewoin930@edu.in,Male,20,CSE,73.51567271285269,26,50,8.03,6.81,7,15,112.84,B,20,Yes,Yes,Post-Graduate,Low,10
S1746,KCWJL,ASSOK,kcwjl27@edu.in,Male,23,CE,78.23219791564743,23,33,5.51,7.92,9,15,93.43,C,7,No,Yes,Primary,Low,4
S1747,JEEJO,KCSRL,jeejo486@yahoo.com,Male,20,ECE,60.339514394252404,40,38,9.25,7.66,8,11,113.91,B,16,Yes,Yes,Post-Graduate,Low,3
S1748,XYWXF,SNPOV,xywxf40@gmail.com,Other,24,ECE,65.09782959901017,20,47,6.04,6.38,10,11,100.42,B,15,No,No,Primary,Medium,4
S1749,PCFJU,WERIQ,pcfju829@outlook.com,Male,24,ME,73.04204595026314,28,42,6.16,9.8,10,14,109.97,B,15,No,Yes,None,Medium,9
S1750,GUFMI,VXGDX,gufmi220@yahoo.com,Male,19,AI/ML,68.75010699450365,26,45,5.13,9.71,5,20,110.84,B,9,No,Yes,Post-Graduate,Medium,5
S1751,DVTMV,XIAWH,dvtmv23@outlook.com,Other,18,CSE,83.37261070694005,31,35,9.14,7.48,10,20,112.62,B,15,No,Yes,Post-Graduate,High,2
S1752,RYNND,PVAPC,rynnd985@edu.in,Other,18,CSE,96.6896249886227,32,36,9.33,6.44,5,17,105.76,B,5,No,Yes,Primary,Medium,4
S1753,KDLTM,MXQVO,kdltm844@gmail.com,Male,25,CSE,89.88531604027136,23,34,5.02,6.36,5,14,87.38,C,2,No,Yes,Primary,Medium,4
S1754,MBJVS,WIKHT,mbjvs907@outlook.com,Male,22,MBA,74.77163670572016,27,47,6.88,8.13,6,16,111.01,B,16,No,No,Secondary,Medium,5
S1755,RDSKV,BLZXL,rdskv612@edu.in,Female,20,ECE,66.2545095771887,24,46,6.81,9.36,10,15,111.17,B,14,No,Yes,Primary,High,1
S1756,ZSDEY,ITOZU,zsdey58@yahoo.com,Other,20,BBA,78.69298997093517,22,44,8.13,7.07,5,12,98.2,C,16,Yes,No,None,High,9
S1757,NXSEP,CGGII,nxsep146@yahoo.com,Female,22,IT,88.40201143901132,28,31,6.52,6.28,8,17,96.8,C,18,No,Yes,Post-Graduate,Medium,5
S1758,TMJZC,KEYBD,tmjzc501@outlook.com,Male,22,MBA,72.82349656478723,32,50,5.06,6.49,8,11,112.55,B,2,No,Yes,Secondary,Medium,9
S1759,CJLMZ,NWQMX,cjlmz56@outlook.com,Female,20,AI/ML,91.20812797411475,33,39,7.76,6.38,7,10,103.14,B,14,No,No,None,Low,2
S1760,KUKVH,ZWSKA,kukvh157@gmail.com,Other,19,CSE,93.30848441299872,35,33,5.23,6.29,7,16,102.52,B,5,Yes,Yes,Primary,High,10
S1761,KZZCE,EXTZO,kzzce953@gmail.com,Male,23,ECE,79.01094403183592,27,39,9.59,6.57,7,17,106.16,B,6,No,Yes,Post-Graduate,Medium,3
S1762,CIGHP,AOFBA,cighp573@yahoo.com,Male,25,AI/ML,90.24953815502772,31,34,5.39,6.04,9,12,97.43,C,1,No,No,None,High,5
S1763,YSQLQ,NOYKY,ysqlq208@yahoo.com,Other,23,BBA,68.1815883290075,29,36,5.06,7.88,9,18,104.94,B,11,Yes,No,Secondary,Medium,3
S1764,HZYNN,GOZRG,hzynn270@gmail.com,Other,23,ECE,65.36222050501678,30,42,5.94,9.61,8,19,114.55,B,8,No,Yes,Graduate,Low,3
S1765,FRDRZ,RQCZK,frdrz692@yahoo.com,Male,19,MBA,98.62686501087084,20,48,5.9,9.78,5,16,104.69,B,10,Yes,Yes,None,High,3
S1766,PZIAI,QCFZL,pziai859@yahoo.com,Female,22,ECE,95.1994870041336,21,49,7.83,7.54,9,10,104.37,B,16,Yes,No,Primary,Medium,9
S1767,OGJNW,DCIBW,ogjnw672@edu.in,Male,22,ME,67.46898412552959,24,37,6.55,8.52,5,14,95.07,C,15,Yes,Yes,Post-Graduate,Medium,9
S1768,VETRG,QYOTT,vetrg916@outlook.com,Male,18,BBA,72.1898447761793,30,50,5.08,6.54,6,20,117.62,B,11,No,No,Primary,High,6
S1769,LUNZL,FNOHS,lunzl893@gmail.com,Female,24,ECE,93.90933426975047,23,40,8.35,8.33,10,16,105.69,B,8,No,No,Primary,Low,10
S1770,NSYWK,MWNTA,nsywk407@outlook.com,Male,23,AI/ML,67.57092100730004,39,49,5.58,5.97,9,17,125.55,A,10,No,Yes,Post-Graduate,Medium,4
S1771,BQFRL,DIMFU,bqfrl491@yahoo.com,Other,20,CSE,65.22137755767449,29,40,8.27,5.34,8,20,110.6,B,7,Yes,No,Primary,Medium,8
S1772,YSSZI,XXCSO,ysszi512@gmail.com,Other,24,BBA,72.17265927050568,28,37,8.47,9.53,8,19,109.99,B,4,No,Yes,None,High,10
S1773,ZUXWR,KWBMG,zuxwr652@yahoo.com,Male,24,BBA,85.64941221228263,20,50,9.54,7.84,9,13,109.38,B,17,No,No,Primary,Low,7
S1774,MVQIJ,OKMSO,mvqij993@edu.in,Female,18,MBA,96.27148439074946,32,47,7.53,5.99,5,12,109.51,B,12,Yes,Yes,Post-Graduate,Low,2
S1775,JNQTY,ZUUFN,jnqty804@gmail.com,Other,20,IT,79.71753510287677,25,46,7.16,9.98,10,19,117.14,B,2,No,Yes,Post-Graduate,Low,7
S1776,MULHZ,ZZQFH,mulhz239@edu.in,Female,18,ECE,64.84782107283151,36,36,5.42,7.17,6,16,106.59,B,5,No,Yes,Primary,Low,9
S1777,HTPAB,UYAXP,htpab222@edu.in,Male,20,AI/ML,66.1636717021659,34,30,7.49,5.02,8,13,97.51,C,17,No,No,None,Medium,1
S1778,JOHPF,BKTVW,johpf215@edu.in,Male,18,MBA,98.53393518821031,26,36,5.91,8.29,7,13,96.21,C,11,Yes,No,Post-Graduate,Low,8
S1779,STRYA,FTOYR,strya662@edu.in,Male,21,CSE,66.31773423462187,36,49,9.17,5.03,7,16,122.2,A,13,Yes,No,None,Medium,10
S1780,TRROC,JBUPD,trroc820@edu.in,Female,20,BBA,66.17983966504497,27,37,7.4,7.75,9,15,103.15,B,1,No,Yes,Post-Graduate,Medium,4
S1781,ONOOC,IBOLI,onooc663@gmail.com,Other,18,CSE,70.61375761655978,31,40,6.78,5.74,6,18,107.52,B,18,No,Yes,Primary,High,2
S1782,HKYPE,CTAWA,hkype484@yahoo.com,Female,22,BBA,75.0131396655424,21,41,8.99,8.99,10,20,109.98,B,5,Yes,No,Primary,High,10
S1783,SCVCQ,XIVVF,scvcq486@yahoo.com,Female,25,IT,86.61818681650408,34,42,5.03,7.98,7,15,111.01,B,9,Yes,Yes,Primary,Medium,7
S1784,RSPXX,VOCWF,rspxx852@edu.in,Female,20,IT,82.41412232879694,27,47,9.84,6.82,10,17,117.67,B,17,Yes,Yes,Post-Graduate,Low,5
S1785,EMISQ,HLFHD,emisq333@yahoo.com,Female,20,MBA,66.16770257509734,31,36,7.27,9.65,6,10,99.92,C,4,No,Yes,Secondary,Low,8
S1786,JLKKW,XCUZZ,jlkkw170@edu.in,Other,25,MBA,61.65781070691922,28,37,7.87,5.67,10,14,102.54,B,20,No,Yes,Graduate,Low,8
S1787,ZDEQE,KXUHT,zdeqe227@outlook.com,Male,18,MBA,71.70908435633844,29,35,7.73,6.4,7,18,103.13,B,14,Yes,Yes,None,Low,9
S1788,EMFLF,ZFFEG,emflf168@outlook.com,Other,18,IT,76.78553402496888,28,37,8.43,7.39,6,10,96.82,C,6,Yes,Yes,Post-Graduate,Medium,4
S1789,LAEUA,POHMB,laeua151@yahoo.com,Female,18,ME,92.95699143546844,35,41,9.54,9.1,7,13,114.65,B,9,No,No,Graduate,Low,10
S1790,HSYBG,QYRAA,hsybg855@yahoo.com,Male,18,AI/ML,96.63231882499579,30,31,6.12,9.52,5,14,95.64,C,13,Yes,No,None,Medium,1
S1791,JVWIG,OZRIX,jvwig788@gmail.com,Other,18,BBA,81.89616304781687,20,30,9.03,9.71,10,19,97.74,C,17,No,No,Secondary,Medium,8
S1792,KRFMK,NAPPB,krfmk322@edu.in,Male,25,CSE,79.6113473941579,25,32,8.15,8.19,10,11,94.34,C,17,Yes,Yes,Primary,High,5
S1793,PKRVX,UZMJE,pkrvx42@outlook.com,Other,21,AI/ML,62.20254242798866,37,35,9.47,8.39,8,20,117.86,B,20,Yes,No,Secondary,Medium,2
S1794,ZBRWX,EQXQI,zbrwx170@yahoo.com,Other,25,BBA,93.20579228322875,40,46,9.5,9.12,6,13,123.62,A,16,No,Yes,Post-Graduate,High,7
S1795,NELVG,SXSOI,nelvg304@gmail.com,Other,24,IT,87.35146056844084,36,47,5.68,6.79,8,19,122.46,A,20,No,No,Primary,High,1
S1796,BNWGH,IMGHQ,bnwgh198@outlook.com,Male,24,MBA,68.78702491262118,29,43,6.89,6.86,10,17,112.76,B,16,Yes,Yes,Secondary,High,7
S1797,IWHPQ,LZACI,iwhpq896@gmail.com,Other,21,CE,91.87848327996029,25,50,6.61,9.49,6,13,110.1,B,4,Yes,No,Graduate,High,7
S1798,IIXAK,GOWOE,iixak776@yahoo.com,Female,25,CE,63.86420274474931,36,32,7.65,5.15,5,20,105.8,B,16,Yes,No,Secondary,Medium,2
S1799,EAOET,LTCZD,eaoet129@gmail.com,Male,25,MBA,80.52934867249482,36,47,7.59,9.13,6,10,115.73,B,4,No,No,Secondary,Low,8
S1800,LOMFL,GINLF,lomfl782@edu.in,Other,21,CSE,69.6046586443947,30,41,9.17,9.16,10,12,111.33,B,20,Yes,No,Graduate,Medium,8
S1801,THEXB,CYCSP,thexb170@outlook.com,Other,24,IT,61.84651524669101,23,44,9.42,7.52,7,17,107.94,B,14,Yes,No,Secondary,High,9
S1802,DVWGQ,CJBXL,dvwgq329@gmail.com,Other,20,AI/ML,88.77540410372686,30,34,7.66,7.7,8,18,105.36,B,6,No,Yes,Graduate,Low,5
S1803,ZVEWU,ADIBN,zvewu960@edu.in,Male,25,CSE,66.0238571806286,33,39,8.38,9.27,9,19,117.65,B,5,No,No,None,High,3
S1804,PWOPZ,HGZKC,pwopz876@gmail.com,Male,25,ME,63.0421334320561,31,38,6.81,7.47,10,11,104.28,B,2,No,No,Post-Graduate,High,6
S1805,MMHAI,ZLRNL,mmhai527@edu.in,Female,24,CSE,86.85236876467508,27,31,7.51,7.55,6,12,91.06,C,7,Yes,No,Primary,Medium,10
S1806,IOKRU,NCFLL,iokru595@edu.in,Other,22,BBA,80.12559193053936,30,32,7.25,8.14,6,18,101.39,B,16,No,No,Primary,Medium,1
S1807,SWXWP,GQBLQ,swxwp16@gmail.com,Other,24,BBA,73.38863631780202,25,30,7.04,9.77,5,14,90.81,C,17,No,No,None,Low,6
S1808,IMKEH,UZHNU,imkeh629@edu.in,Male,23,CE,89.0457628842536,22,30,8.07,8.4,5,10,83.47,C,5,No,No,Graduate,Medium,10
S1809,KGXNX,XLHFN,kgxnx289@outlook.com,Female,18,ME,97.05354575031906,38,38,9.55,9.3,5,13,112.85,B,15,No,Yes,Primary,High,4
S1810,VHKRS,YWSQM,vhkrs807@gmail.com,Other,20,CSE,65.29273570172242,29,35,5.45,5.36,8,20,102.8,B,4,Yes,Yes,Post-Graduate,Low,8
